Date,SPY,TLT,IEF,GLD,VNQ,DBC
2023-05-10,347.516,140.7521,117.6258,171.3357,123.1038,18.0599
2023-05-11,346.3447,140.655,117.7532,172.2753,123.0426,18.1073
2023-05-12,347.0536,140.5626,117.3697,172.2486,122.8365,18.2092
2023-05-15,346.7242,141.4304,117.5486,172.7409,123.149,18.2931
2023-05-16,347.2209,142.1946,117.8458,178.017,124.4574,18.6494
2023-05-17,347.4515,143.1958,117.9908,178.1528,124.374,18.7586
2023-05-18,352.1787,142.8164,117.7602,179.6552,127.0953,19.1287
2023-05-19,358.3507,140.2846,117.0577,178.4725,128.6924,19.2136
2023-05-22,358.9834,139.9682,116.878,178.3464,129.3058,19.363
2023-05-23,358.8483,140.4447,116.9179,177.4119,129.1874,19.4776
2023-05-24,357.2268,140.1017,116.7039,177.8883,128.6244,19.7016
2023-05-25,354.1206,140.8371,116.9724,177.4012,127.5684,19.3822
2023-05-26,344.3437,141.3186,117.1832,175.4004,123.931,19.2634
2023-05-29,345.1634,141.9083,117.2286,173.5219,122.1101,19.04
2023-05-30,346.0117,141.2468,117.0149,173.4961,120.5597,19.1119
2023-05-31,348.5275,140.806,116.9714,172.7107,121.6922,18.7701
2023-06-01,349.2571,140.8789,117.0992,173.5896,123.5855,18.7179
2023-06-02,349.0161,141.7213,117.2584,174.4572,123.0237,18.7732
2023-06-05,353.1147,139.7294,116.7056,175.4626,124.438,18.3398
2023-06-06,354.1044,139.8811,116.798,174.8433,125.1432,18.2305
2023-06-07,347.9732,141.8441,117.4016,174.84,122.2668,17.4637
2023-06-08,352.3364,140.9347,117.2008,174.7823,124.6091,17.6171
2023-06-09,353.5861,139.6328,116.877,174.3488,123.5923,17.7277
2023-06-12,354.5849,138.8847,116.6057,174.1765,122.8415,17.8094
2023-06-13,353.4789,138.8588,116.6373,173.0948,122.4715,17.8238
2023-06-14,356.5569,137.1915,116.2325,171.4001,122.8283,17.6856
2023-06-15,360.6909,136.5064,116.0088,172.4302,123.377,17.8313
2023-06-16,361.7585,136.6754,116.2675,171.7157,124.3768,18.0769
2023-06-19,361.9288,136.6328,116.3807,171.6538,123.8099,18.1091
2023-06-20,367.4205,136.1965,116.2416,171.736,123.3804,18.1056
2023-06-21,364.0107,136.3052,116.4166,172.055,121.1205,17.9475
2023-06-22,356.3619,136.6102,116.5574,172.6224,116.5462,17.7961
2023-06-23,359.2778,136.068,116.5074,170.3788,117.1916,17.8805
2023-06-26,359.3831,136.7515,116.9036,170.6288,117.2057,17.8658
2023-06-27,360.8189,135.7771,116.6851,169.6361,118.1619,17.8815
2023-06-28,366.7337,134.1337,116.1694,174.0696,118.9141,18.2315
2023-06-29,371.2161,133.6747,115.9012,174.2972,121.5859,18.1755
2023-06-30,369.0691,133.6162,115.9686,172.6605,120.0284,18.1794
2023-07-03,373.3557,132.4595,115.6528,173.623,121.3802,18.3422
2023-07-04,367.8278,133.0249,115.9187,173.4942,119.0566,18.4383
2023-07-05,368.5813,133.3245,116.0878,173.1694,118.9007,18.5452
2023-07-06,370.9156,132.8914,115.9253,175.0701,118.852,18.8939
2023-07-07,371.706,132.1415,115.6317,174.7662,118.6483,18.8658
2023-07-10,372.1433,131.0193,115.0951,173.7994,119.5539,18.9254
2023-07-11,372.3608,131.0272,115.0519,175.3857,120.3522,18.8551
2023-07-12,364.0866,130.2828,114.7612,177.4283,117.9252,18.6334
2023-07-13,360.7344,130.1953,114.8041,175.986,115.7896,18.614
2023-07-14,362.2511,129.241,114.4336,175.5682,114.8434,18.8801
2023-07-17,363.4964,128.4678,114.2295,175.5513,114.4948,19.0597
2023-07-18,363.4791,128.5608,114.2717,175.7493,110.3959,19.0919
2023-07-19,359.0907,129.2582,114.4148,175.3002,108.5316,18.884
2023-07-20,361.2511,129.99,114.6059,175.5617,107.7606,19.1409
2023-07-21,361.3733,130.7922,114.8985,176.0394,106.3571,19.0332
2023-07-24,367.2589,129.8729,114.6756,176.6171,107.9601,18.9887
2023-07-25,369.7577,131.1523,115.2879,176.1169,109.3407,19.2206
2023-07-26,366.2159,131.6683,115.2129,175.3746,107.8857,19.0455
2023-07-27,365.5486,132.7396,115.5798,174.4891,108.301,19.0278
2023-07-28,363.1868,132.7733,115.6638,174.4679,106.9234,18.9751
2023-07-31,364.5444,133.0249,116.0745,174.4956,108.1005,19.0309
2023-08-01,363.0594,131.8574,115.751,172.8766,109.1064,19.0204
2023-08-02,365.8067,130.7454,115.3287,171.7571,110.6922,19.0728
2023-08-03,365.9198,131.8284,115.6428,174.0849,110.8822,19.1401
2023-08-04,367.8651,132.7224,116.0069,174.2198,111.7249,19.0384
2023-08-07,366.8407,133.7035,116.5655,174.6128,111.1983,19.0499
2023-08-08,370.5583,133.8018,116.6216,174.8421,114.0078,18.7456
2023-08-09,376.5577,132.7678,116.4149,175.3214,114.4292,18.8613
2023-08-10,377.0634,131.8417,116.1146,173.3047,114.6507,18.7173
2023-08-11,379.461,132.0421,116.1534,174.0208,116.1571,18.8099
2023-08-14,381.9744,130.9192,115.7589,172.898,116.9879,18.5277
2023-08-15,384.4983,129.7401,115.3692,176.331,117.2862,18.4215
2023-08-16,384.7329,132.0457,116.0232,178.535,117.1726,18.7117
2023-08-17,385.0714,132.1535,116.4271,176.3993,118.3673,18.684
2023-08-18,385.2527,131.2991,116.0623,173.0755,118.7704,18.4715
2023-08-21,387.1862,131.324,116.1413,171.6931,120.3228,18.5188
2023-08-22,388.458,131.3799,116.0849,171.3946,119.797,18.4868
2023-08-23,389.6039,132.0303,116.1865,171.0708,120.33,17.9785
2023-08-24,389.4504,134.1288,116.8809,172.2222,118.344,17.9291
2023-08-25,391.4534,134.1976,116.9721,172.8555,118.7352,18.0599
2023-08-28,396.0551,134.1137,116.8606,174.7966,122.8627,18.0841
2023-08-29,394.2554,135.215,117.2472,175.1453,124.4379,18.1767
2023-08-30,395.2742,134.109,116.7465,173.9511,125.6497,18.1752
2023-08-31,401.5304,133.0081,116.3993,172.8712,127.7275,18.1605
2023-09-01,401.0648,134.0085,116.7164,169.6413,125.7089,17.9529
2023-09-04,402.1864,134.7865,116.9315,171.5693,129.1606,18.0909
2023-09-05,400.1261,137.5209,117.7271,172.5601,129.9945,18.1128
2023-09-06,400.6669,139.6914,118.4363,172.8583,130.8431,18.0355
2023-09-07,406.3159,140.155,118.6049,172.2694,133.013,18.4175
2023-09-08,406.9709,139.3571,118.3519,171.7037,132.8776,18.4319
2023-09-11,407.719,139.4315,118.3606,171.2374,132.4905,18.3751
2023-09-12,405.7572,141.0319,118.7424,172.8964,133.4326,18.406
2023-09-13,409.0712,139.6186,118.2514,171.078,134.2452,18.5322
2023-09-14,409.8538,140.5596,118.5296,173.2115,134.7684,18.3395
2023-09-15,405.6402,142.3311,119.2041,172.4009,133.4609,18.2464
2023-09-18,407.25,142.3071,118.9673,171.5885,136.097,18.0798
2023-09-19,409.4564,142.875,119.1516,170.6666,137.309,18.0615
2023-09-20,405.3707,142.7154,118.9497,168.9997,135.2235,17.8841
2023-09-21,410.0769,141.2635,118.6531,168.549,136.5647,18.1432
2023-09-22,415.9309,140.4515,118.4917,169.876,138.9249,18.6312
2023-09-25,413.3738,140.5991,118.2817,169.9074,137.4549,18.7466
